species,tissueType,tissuetype_id,clusterName,celltype_id,gene_MSU,gene,Marker_resource,PMID,Note_gene_type
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g32450,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g57370,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g14640,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g40470,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g11570,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g42550,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g417701,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g48280,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g54990,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os09g13870,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g12910,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g405901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g425902,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g31170,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g50330,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g15640,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g40860,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g32120,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g40850,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g32060,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g25710,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g37890,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g060301,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g26630,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g53230,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g470591,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g380501,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g47530,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g11720,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g20780,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g45290,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g51580,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g56620,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g14150,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g33610,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g47700,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g57500,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g50840,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g51370,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g399231,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g10370,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g562501,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g08300,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g63420,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g454501,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g24450,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g07220,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g07430,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g067101,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g52920,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g07820,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g10500,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g229501,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g09280,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g04650,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g01030,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g466101,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g43620,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g296141,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g04409,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g34390,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g336301,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g62420,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g42410,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g11440,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g588901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g09340,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g54160,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,EVM019481,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g38970,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g38920,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g31760,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g613301,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g548901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g13800,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g476901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g490201,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g30530,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g13520,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g487601,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g55200,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g51160,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g48670,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g404201,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g52620,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g43750,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g022902,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g51120,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g368502,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g144202,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g10256,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g358731,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g486301,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g63420,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g07140,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g21620,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g43640,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g35620,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g40830,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g27430,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g33210,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g48000,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g25060,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g548201,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g14000,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g56300,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g63770,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g371901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g468601,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g246801,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g04820,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g12820,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g50510,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g33310,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g35410,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g21950,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g39620,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g64570,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g428601,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g17390,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g51530,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g27870,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os09g293001,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g02030,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g48050,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g31940,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g04630,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g59580,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g27150,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g28720,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g37580,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g11910,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g37480,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g54100,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g53590,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g37200,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g40810,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g63430,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g55389,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g349202,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g57970,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g25580,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g41660,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os12g43950,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g45950,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g402901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g43400,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g381892,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g03860,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g05340,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os01g40570,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os08g018901,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g38360,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g19500,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os11g02070,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os10g35720,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os06g48350,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g30774,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os09g21230,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g519301,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g61360,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g50910,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os05g38140,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os04g01160,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g07560,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os07g46220,,scRNA-seq,33352304,Tissue enriched gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os02g337801,,scRNA-seq,33352304,Tissue enriched gene
